측정일시	측정소명	이산화질소농도(ppm)	오존농도(ppm)	일산화탄소농도(ppm)	아황산가스(ppm)	미세먼지(ug/m^2)	초미세먼지(ug/m^2)
20160817	영등포구	0.028	0.038	0.5	0.003	53	29
20160817	구로구	0.024	0.041	0.4	0.005	58	34
20160817	중랑구	0.022	0.032	0.4	0.005	41	25
20160817	용산구	0.024	0.037	0.4	0.004	38	26
20160817	신촌로	0.051	0.013	0.9	0.005	60	29
20160817	금천구	0.039	0.035	0.5	0.004	44	28
20160817	강남대로	0.103	0.011	0.9	0.005	63	38
20160817	강서구	0.033	0.036	0.3	0.005	53	30
20160817	광진구	0.031	0.036	0.6	0.005	37	24
20160817	마포구	0.026	0.04	0.2	0.002	40	27
20160817	종로	0.032	0.021	0.3	0.003	31	18
20160817	동작구	0.032	0.031	0.4	0.004	35	22
20160816	광진구	0.035	0.035	0.8	0.005	44	29
20160816	은평구	0.024	0.024	0.5	0.004	40	25
20160816	종로구	0.027	0.027	0.4	0.004	42	28
20160816	강남대로	0.087	0.018	0.8	0.006	61	34
20160816	강북구	0.024	0.043	0.5	0.003	37	26
20160816	양천구	0.025	0.048	0.5	0.005	40	23
20160816	서대문구	0.021	0.035	0.4	0.003	52	24
20160816	중랑구	0.025	0.033	0.5	0.005	49	31
20160816	공항대로	0.04	0.02	0.6	0.005	68	32
20160816	강남구	0.031	0.035	0.5	0.005	55	32
20160816	관악구	0.028	0.048	0.5	0.008	45	29
20160816	송파구	0.033	0.037	0.6	0.006	37	31
20160816	서초구	0.023	0.042	0.6	0.005	41	29
20160816	정릉로	0.027	0.031	0.6	0.004	53	33
20160816	금천구	0.031	0.049	0.5	0.005	38	24
20160816	동작대로	0.071	0.019	0.7	0.005	64	39
20160816	강서구	0.033	0.051	0.4	0.005	59	33
20160816	성북구	0.027	0.03	0.6	0.004	61	32
20160816	중구		0.032	0.6	0.004	49	30
20160816	한강대로	0.049	0.026	0.7	0.005	61	35
20160816	영등포구	0.026	0.031	0.6	0.004	59	32
20160816	영등포로	0.059	0.019	0.5	0.008	59	30
20160816	강변북로	0.065	0.013	0.7	0.005	62	31
20160816	성동구	0.032	0.027	0.5	0.006	54	29
20160816	도봉구	0.023	0.042	0.5	0.004	47	29
20160816	종로	0.037	0.021	0.4	0.004	41	25
20160816	청계천로	0.047	0.029	0.5	0.006	43	29
20160816	마포구	0.029	0.037	0.3	0.004	45	30
20160816	동대문구	0.023	0.03	0.6	0.005	48	31
20160816	강동구	0.039	0.032	0.5	0.004	49	32
20160816	천호대로	0.056	0.028	0.6	0.004	38	27
20160816	노원구	0.021	0.036	0.5	0.006	34	26
20160816	구로구	0.021	0.047	0.4	0.007	56	33
20160816	화랑로	0.055	0.02	0.5	0.004	56	34
20160816	도산대로	0.024	0.026	0.9	0.005	54	31
20160816	홍릉로	0.05	0.021	0.8	0.007	41	27
20160816	동작구	0.025	0.04	0.4	0.004	36	22
20160816	신촌로	0.053	0.013	1	0.007	60	33
20160816	용산구	0.024	0.037	0.5	0.005	42	29
20160815	용산구	0.019	0.03	0.4	0.004	37	26
20160815	한강대로	0.035	0.024	0.5	0.004	44	27
20160815	성동구	0.022	0.024	0.4	0.005	40	25
20160815	강북구	0.018	0.031	0.4	0.003	30	22
20160815	노원구	0.011	0.03	0.4	0.006	29	23
20160815	강서구	0.027	0.051	0.3	0.005	41	25
20160815	청계천로	0.025	0.032	0.3	0.005	34	23
20160815	동대문구	0.015	0.026	0.5	0.004	35	23
20160815	성북구	0.018	0.024	0.5	0.003	39	23
20160815	중구		0.029	0.4	0.004	38	23
20160815	동작구	0.019	0.029	0.3	0.004	29	19
20160815	영등포구	0.016	0.023	0.4	0.003	41	24
20160815	천호대로	0.039	0.022	0.5	0.004	35	23
20160815	종로구	0.015	0.027	0.3	0.004	34	22
20160815	홍릉로	0.034	0.017	0.7	0.007	36	22
20160815	강동구	0.03	0.024	0.4	0.004	42	27
20160815	도산대로	0.014	0.032	0.8	0.004	38	24
20160815	양천구	0.015	0.042	0.4	0.004	32	20
20160815	종로	0.02	0.021	0.3	0.003	37	22
20160815	신촌로	0.043	0.011	0.9	0.006	52	26
20160815	공항대로	0.028	0.019	0.5	0.005	51	26
20160815	관악구	0.021	0.035	0.4	0.006	38	24
20160815	은평구	0.015	0.02	0.4	0.004	33	20
20160815	금천구	0.024	0.032	0.4	0.004	33	21
20160815	중랑구	0.016	0.025	0.4	0.005	36	26
20160815	정릉로	0.019	0.025	0.5	0.003	42	25
20160815	광진구	0.023	0.027	0.7	0.004	40	24
20160815	구로구	0.015	0.041	0.3	0.005	40	26
20160815	도봉구	0.017	0.03	0.3	0.003	38	24
20160815	화랑로	0.039	0.016	0.4	0.004	44	26
20160815	강남대로	0.058	0.015	0.6	0.005	47	29
20160815	강남구	0.02	0.029	0.4	0.004	43	26
20160815	송파구	0.018	0.028	0.6	0.004	31	25
20160815	강변북로	0.047	0.011	0.5	0.004	48	24
20160815	마포구	0.018	0.035	0.2	0.003	37	27
20160815	서초구	0.014	0.037	0.5	0.003	35	24
20160815	동작대로	0.051	0.017	0.6	0.004	52	32
20160815	영등포로	0.041	0.02	0.4	0.007	39	23
20160815	서대문구	0.016	0.031	0.4	0.002	39	18
20160814	동작대로	0.036	0.016	0.5	0.003	54	43
20160814	종로	0.014	0.016	0.2	0.003	37	24
20160814	강남구	0.015	0.018	0.3	0.004	43	30
20160814	동대문구	0.01	0.017	0.4	0.004	34	28
20160814	도봉구	0.014	0.019	0.3	0.004	33	26
20160814	양천구	0.012	0.025	0.3	0.004	36	26
20160814	은평구	0.011	0.011	0.3	0.004	29	23
20160814	노원구	0.011	0.016	0.3	0.006	31	28
20160814	용산구	0.014	0.018	0.3	0.004	37	30
20160814	영등포로	0.033	0.01	0.3	0.006	40	28
20160814	신촌로	0.033	0.008	0.8	0.005	40	29
20160814	성북구	0.013	0.013	0.4	0.004	36	27
20160814	공항대로	0.016	0.015	0.3	0.004	43	28
20160814	서초구	0.009	0.025	0.4	0.003	33	26
20160814	중구		0.019	0.3	0.003	34	26
20160814	동작구	0.012	0.02	0.2	0.004	29	22
20160814	중랑구	0.014	0.015	0.3	0.005	36	29
20160814	강남대로	0.047	0.008	0.6	0.005	49	37
20160814	종로구	0.011	0.019	0.2	0.004	35	28
20160814	송파구	0.018	0.013	0.4	0.005	32	28
20160814	관악구	0.013	0.022	0.3	0.005	40	30
20160814	서대문구	0.014	0.022	0.4	0.002	35	21
20160814	금천구	0.017	0.02	0.3	0.003	35	27
20160814	강변북로	0.027	0.01	0.4	0.004	45	28
20160814	영등포구	0.012	0.017	0.3	0.003	38	28
20160814	성동구	0.017	0.017	0.3	0.006	38	27
20160814	홍릉로	0.024	0.012	0.6	0.006	34	27
20160814	도산대로	0.009	0.015	0.7	0.003	38	29
20160814	천호대로	0.03	0.014	0.5	0.003	36	27
20160814	강서구	0.027	0.034	0.2	0.005	35	27
20160814	강동구	0.028	0.012	0.3	0.004	39	30
20160814	구로구	0.01	0.039	0.2	0.005	39	31
20160814	광진구	0.019	0.016	0.6	0.003	44	28
20160814	마포구	0.01	0.03	0.5	0.003	38	32
20160814	화랑로	0.03	0.013	0.3	0.004	41	29
20160814	정릉로	0.011	0.107	0.3	0.004	42	29
20160814	청계천로	0.018	0.023	0.2	0.005	47	25
20160814	한강대로	0.026	0.017	0.4	0.004	38	30
20160814	강북구	0.013	0.022	0.3	0.003	32	27
20160813	양천구	0.016	0.021	0.3	0.004	33	23
20160813	천호대로	0.033	0.021	0.4	0.004	36	25
20160813	동작대로	0.044	0.013	0.5	0.004	54	40
20160813	청계천로	0.025	0.018	0.3	0.006	34	26
20160813	금천구	0.022	0.019	0.3	0.003	36	25
20160813	송파구	0.021	0.02	0.4	0.004	30	27
20160813	영등포로	0.044	0.008	0.4	0.007	40	26
20160813	중랑구	0.018	0.017	0.3	0.006	39	28
20160813	강변북로	0.045	0.008	0.5	0.004	49	28
20160813	은평구	0.017	0.006	0.3	0.004	29	21
20160813	영등포구	0.017	0.039	0.4	0.003	40	27
20160813	관악구	0.021	0.02	0.3	0.006	40	29
20160813	홍릉로	0.034	0.011	0.6	0.007	35	24
20160813	마포구	0.012	0.028	0.6	0.004	37	29
20160813	도산대로	0.01	0.017	0.7	0.003	37	26
20160813	구로구	0.015	0.035	0.3	0.005	40	30
20160813	중구		0.018	0.3	0.004	36	12
20160813	노원구	0.015	0.022	0.3	0.006	30	24
20160813	동작구	0.019	0.018	0.2	0.004	30	21
20160813	강남대로	0.052	0.012	0.6	0.005	50	34
20160813	용산구	0.016	0.019	0.3	0.004	38	28
20160813	공항대로	0.023	0.012	0.4	0.005	48	27
20160813	한강대로	0.034	0.013	0.5	0.004	43	30
20160813	도봉구	0.015	0.026	0.3	0.004	35	25
20160813	광진구	0.022	0.02	0.6	0.004	41	25
20160813	화랑로	0.033	0.016	0.3	0.004	44	23
20160813	동대문구	0.014	0.017	0.4	0.005	35	25
20160813	서초구	0.013	0.024	0.5	0.004	33	26
20160813	신촌로	0.04	0.006	0.9	0.005	41	27
20160813	종로	0.024	0.013	0.2	0.004	37	23
20160813	강동구	0.031	0.017	0.3	0.004	41	29
20160813	종로구	0.016	0.018	0.2	0.004	34	25
20160813	강남구	0.018	0.019	0.3	0.004	39	29
20160813	성북구	0.02	0.015	0.4	0.004	41	27
20160813	정릉로	0.004	0.069	0.3	0.004	41	27
20160813	성동구	0.021	0.017	0.3	0.006	41	27
20160813	강서구	0.038	0.024	0.2	0.006	36	26
20160813	강북구	0.015	0.028	0.3	0.003	30	24
20160813	서대문구	0.014	0.021	0.3	0.003	37	21
20160812	마포구	0.019	0.033	0.6	0.004	47	34
20160812	종로	0.031	0.017	0.3	0.004	44	25
20160812	강북구	0.02	0.034	0.3	0.003	33	24
20160812	강남구	0.028	0.022	0.4	0.004	48	33
20160812	영등포구	0.022	0.037	0.4	0.003	49	30
20160812	광진구	0.033	0.021	0.7	0.004	44	26
20160812	종로구	0.02	0.023	0.3	0.004	38	27
20160812	구로구	0.019	0.041	0.3	0.005	49	32
20160812	강변북로	0.063	0.007	0.6	0.004	59	31
20160812	화랑로	0.048	0.016	0.5	0.004	49	26
20160812	성동구	0.029	0.021	0.4	0.006	47	30
20160812	천호대로	0.043	0.026	0.5	0.004	39	24
20160812	정릉로	0.008	0.061	0.3	0.004	46	29
20160812	은평구	0.02	0.018	0.2	0.004	33	24
20160812	용산구	0.022	0.024	0.4	0.004	41	30
20160812	중구		0.024	0.4	0.004	45	22
20160812	노원구	0.016	0.029	0.3	0.006	28	22
20160812	강서구	0.027	0.034	0.2	0.005	44	27
20160812	영등포로	0.049	0.011	0.4	0.007	49	29
20160812	중랑구	0.024	0.025	0.3	0.006	45	30
20160812	동작구	0.027	0.02	0.3	0.004	34	22
20160812	금천구	0.029	0.023	0.4	0.004	40	28
20160812	홍릉로	0.044	0.017	0.7	0.008	38	25
20160812	성북구	0.024	0.023	0.4	0.004	45	29
20160812	도산대로	0.025	0.019	0.7	0.004	46	31
20160812	동대문구	0.019	0.023	0.4	0.005	42	29
20160812	강남대로	0.068	0.012	0.7	0.005	57	37
20160812	서초구	0.021	0.027	0.5	0.003	39	29
20160812	서대문구	0.018	0.026	0.4	0.003	46	23
20160812	도봉구	0.018	0.034	0.3	0.004	38	25
20160812	한강대로	0.044	0.019	0.5	0.005	54	34
20160812	관악구	0.028	0.023	0.4	0.006	44	31
20160812	동작대로	0.058	0.013	0.6	0.004	62	43
20160812	신촌로	0.052	0.007	0.9	0.006	51	31
20160812	청계천로	0.033	0.023	0.4	0.006	39	28
20160812	송파구	0.028	0.033	0.8	0.003	43	34
20160812	양천구	0.02	0.025	0.3	0.003	42	26
20160812	강동구	0.038	0.022	0.4	0.004	48	30
20160812	공항대로	0.034	0.011	0.5	0.005	63	33
20160811	한강대로	0.041	0.023	0.5	0.005	44	25
20160811	금천구	0.031	0.026	0.4	0.004	30	19
20160811	동대문구	0.016	0.024	0.4	0.005	30	20
20160811	용산구	0.022	0.025	0.4	0.004	30	22
20160811	강남대로	0.082	0.012	0.8	0.005	46	28
20160811	청계천로	0.031	0.018	0.4	0.007	28	21
20160811	종로구	0.017	0.023	0.2	0.004	27	17
20160811	서대문구	0.017	0.029	0.4	0.002	35	17
20160811	성동구	0.028	0.021	0.4	0.006	36	20
20160811	영등포구	0.022	0.037	0.5	0.003	39	22
20160811	공항대로	0.039	0.011	0.5	0.005	63	27
20160811	중구		0.026	0.4	0.004	34	17
20160811	성북구	0.022	0.02	0.4	0.004	34	20
20160811	마포구	0.019	0.034	0.6	0.004	34	24
20160811	광진구	0.033	0.026	0.7	0.005	33	18
20160811	구로구	0.019	0.038	0.3	0.004	39	25
20160811	도봉구	0.019	0.031	0.3	0.004	29	18
20160811	강동구	0.035	0.025	0.4	0.004	41	25
20160811	강변북로	0.065	0.007	0.6	0.004	46	23
20160811	동작대로	0.06	0.012	0.4	0.004	46	34
20160811	중랑구	0.024	0.023	0.3	0.005	35	21
20160811	노원구	0.014	0.027	0.3	0.006	22	16
20160811	은평구	0.02	0.017	0.1	0.005	20	12
20160811	양천구	0.022	0.031	0.4	0.004	30	18
20160811	정릉로	0.011	0.033	0.3	0.004	36	21
20160811	도산대로	0.029	0.02	0.7	0.004	35	23
20160811	영등포로	0.043	0.015	0.4	0.007	39	23
20160811	강북구	0.019	0.028	0.3	0.003	21	15
20160811	강남구	0.029	0.024	0.4	0.004	37	23
20160811	동작구	0.027	0.025	0.3	0.004	28	15
20160811	강서구	0.018	0.033	0.3	0.005	36	22
20160811	종로	0.024	0.019	0.2	0.004	33	18
20160811	홍릉로	0.041	0.016	0.6	0.007	32	18
20160811	송파구	0.039	0.004	0.5	0.004	31	21
20160811	천호대로	0.047	0.023	0.5	0.004	34	19
20160811	관악구	0.027	0.03	0.4	0.005	35	23
20160811	화랑로	0.044	0.013	0.5	0.004	39	25
20160811	서초구	0.02	0.031	0.5	0.003	31	22
20160811	신촌로	0.05	0.008	0.9	0.005	41	24
20160810	홍릉로	0.054	0.023	0.8	0.007	102	54
20160810	청계천로	0.048	0.004	0.6	0.007	77	50
20160810	강남구	0.03	0.039	0.4	0.005	59	43
20160810	종로	0.043	0.022	0.4	0.005	69	49
20160810	중구	0.012	0.035	0.5	0.004	71	43
20160810	서초구	0.022	0.048	0.6	0.004	48	37
20160810	강북구	0.022	0.05	0.4	0.004	50	53
20160810	천호대로	0.052	0.03	0.6	0.004	65	47
20160810	강변북로	0.046	0.009	0.7	0.004	74	42
20160810	관악구	0.029	0.047	0.4	0.007	79	58
20160810	성북구	0.027	0.032	0.5	0.005	57	36
20160810	화랑로	0.054	0.019	0.5	0.004	56	35
20160810	중랑구	0.035	0.032	0.5	0.006	65	44
20160810	강남대로	0.08	0.019	0.8	0.005	71	54
20160810	노원구	0.023	0.034	0.4	0.006	53	47
20160810	도산대로	0.036	0.032	0.9	0.004	57	41
20160810	광진구	0.039	0.036	0.8	0.004	99	62
20160810	동대문구	0.024	0.032	0.6	0.005	78	36
20160810	정릉로	0.013	0.04	0.3	0.004	61	54
20160810	종로구	0.027	0.031	0.4	0.005	75	59
20160810	동작구	0.026	0.038	0.4	0.004	51	35
20160810	금천구	0.031	0.042	0.4	0.005	75	54
20160810	신촌로	0.057	0.013	1	0.007	82	45
20160810	공항대로	0.044	0.015	0.6	0.005	95	58
20160810	성동구	0.037	0.027	0.5	0.006	55	35
20160810	서대문구	0.02	0.039	0.4	0.002	54	39
20160810	강동구	0.043	0.031	0.5	0.005	59	40
20160810	영등포로	0.065	0.018	0.6	0.007	79	55
20160810	마포구	0.025	0.048	0.7	0.005	83	63
20160810	영등포구	0.025	0.053	0.6	0.003	67	36
20160810	도봉구	0.023	0.046	0.4	0.003	44	29
20160810	한강대로	0.064	0.025	0.7	0.005	69	44
20160810	은평구	0.021	0.025	0.5	0.003	44	30
20160810	구로구	0.02	0.052	0.4	0.006	66	41
20160810	강서구	0.021	0.042	0.3	0.005	54	37
20160810	용산구	0.03	0.035	0.5	0.005	79	50
20160810	송파구	0.041	0.034	0.7	0.005	54	37
20160810	양천구	0.026	0.046	0.5	0.005	85	52
20160810	동작대로	0.068	0.017	0.2	0.005	75	47
20160809	도산대로	0.053	0.02	1.1	0.003	34	24
20160809	신촌로	0.042	0.017	0.8	0.003	39	24
20160809	청계천로	0.046	0.003	0.6	0.007	33	24
20160809	영등포로	0.056	0.017	0.5	0.006	40	27
20160809	화랑로	0.052	0.018	0.5	0.004	38	23
20160809	도봉구	0.026	0.041	0.4	0.004	30	20
20160809	송파구	0.027	0.034	0.5	0.004	27	21
20160809	은평구	0.023	0.034	0.3	0.004	32	21
20160809	서대문구	0.019	0.041	0.4	0.002	31	20
20160809	성북구	0.031	0.028	0.5	0.004	36	22
20160809	양천구	0.032	0.044	0.4	0.003	38	23
20160809	종로	0.056	0.02	0.5	0.004	33	25
20160809	동작대로	0.065	0.017	0.1	0.004	54	39
20160809	중구	0.049	0.031	0.5	0.004	37	24
20160809	동대문구	0.024	0.03	0.5	0.005	32	22
20160809	강서구	0.024	0.036	0.3	0.005	37	25
20160809	강변북로	0.019	0.013	0.5	0.003	36	26
20160809	금천구	0.028	0.041	0.4	0.003	40	28
20160809	구로구	0.022	0.05	0.3	0.004	34	28
20160809	강북구	0.029	0.038	0.4	0.003	26	20
20160809	한강대로	0.054	0.022	0.6	0.004	48	28
20160809	중랑구	0.025	0.032	0.4	0.005	32	23
20160809	홍릉로	0.051	0.023	0.7	0.007	33	22
20160809	노원구	0.025	0.03	0.4	0.005	23	18
20160809	정릉로	0.02	0.039	0.4	0.004	44	27
20160809	천호대로	0.044	0.029	0.6	0.003	29	20
20160809	강남구	0.031	0.029	0.4	0.004	34	23
20160809	동작구	0.024	0.034	0.4	0.004	23	16
20160809	강남대로	0.081	0.014	0.7	0.005	44	29
20160809	강동구	0.033	0.031	0.4	0.003	31	21
20160809	광진구	0.03	0.034	0.7	0.003	32	21
20160809	서초구	0.023	0.04	0.5	0.003	25	18
20160809	관악구	0.029	0.042	0.4	0.005	34	25
20160809	마포구	0.024	0.046	0.6	0.003	37	28
20160809	용산구	0.021	0.037	0.4	0.004	36	26
20160809	성동구	0.033	0.025	0.4	0.005	34	21
20160809	영등포구	0.026	0.05	0.5	0.003	37	26
20160809	공항대로	0.071	0.023	0.7	0.004	87	50
20160809	종로구	0.025	0.031	0.3	0.004	30	20
20160808	중구		0.023	0.4	0.004	43	19
20160808	정릉로	0.017	0.04	0.3	0.005	45	28
20160808	동대문구	0.018	0.026	0.5	0.005	38	26
20160808	종로구	0.018	0.027	0.3	0.004	37	26
20160808	한강대로	0.038	0.028	0.5	0.004	49	32
20160808	신촌로	0.042	0.012	0.8	0.005	51	30
20160808	서초구	0.021	0.035	0.6	0.003	36	26
20160808	영등포구	0.025	0.042	0.4	0.003	48	28
20160808	영등포로	0.044	0.018	0.4	0.006	48	29
20160808	용산구	0.022	0.029	0.4	0.004	38	27
20160808	홍릉로	0.044	0.018	0.7	0.007	34	23
20160808	마포구	0.017	0.04	0.6	0.004	40	29
20160808	성동구	0.027	0.024	0.4	0.007	42	25
20160808	성북구	0.019	0.025	0.4	0.004	45	26
20160808	강서구	0.018	0.024	0.3	0.005	44	28
20160808	화랑로	0.044	0.013	0.6	0.004	45	23
20160808	강남대로	0.084	0.012	0.7	0.005	53	25
20160808	구로구	0.019	0.04	0.3	0.005	47	30
20160808	동작구	0.025	0.031	0.4	0.004	25	16
20160808	도산대로	0.038	0.022	0.8	0.004	43	29
20160808	강변북로	0.024	0.012	0.3	0.003	35	19
20160808	금천구	0.028	0.033	0.4	0.004	38	26
20160808	서대문구	0.015	0.036	0.4	0.002	42	23
20160808	강북구	0.02	0.033	0.4	0.003	34	26
20160808	노원구	0.014	0.031	0.4	0.006	28	22
20160808	동작대로	0.064	0.013	0.2	0.004	56	40
20160808	청계천로	0.035	0.003	0.4	0.007	39	26
20160808	강남구	0.031	0.026	0.4	0.004	41	29
20160808	중랑구	0.019	0.028	0.3	0.005	42	27
20160808	관악구	0.028	0.032	0.4	0.005	43	29
20160808	종로	0.027	0.022	0.3	0.004	35	22
20160808	천호대로	0.061	0.018	0.7	0.004	38	23
20160808	광진구	0.033	0.026	0.7	0.004	45	22
20160808	은평구	0.02	0.027	0.4	0.004	41	26
20160808	공항대로	0.034	0.006	0.5	0.005	56	33
20160808	강동구	0.036	0.024	0.4	0.004	40	26
20160808	도봉구	0.018	0.034	0.3	0.003	38	24
20160808	송파구	0.032	0.026	0.6	0.004	38	25
20160808	양천구	0.022	0.037	0.4	0.003	38	22
20160807	서대문구	0.018	0.04	0.3	0.003	35	16
20160807	은평구	0.022	0.032	0.4	0.004	38	24
20160807	중구		0.023	0.5	0.004	36	20
20160807	중랑구	0.021	0.038	0.4	0.005	42	30
20160807	강남구	0.023	0.037	0.4	0.005	42	29
20160807	마포구	0.019	0.042	0.5	0.005	35	26
20160807	홍릉로	0.042	0.028	0.6	0.007	36	23
20160807	도봉구	0.018	0.05	0.4	0.003	39	27
20160807	강동구	0.036	0.031	0.4	0.004	43	31
20160807	정릉로	0.015	0.052	0.3	0.005	41	30
20160807	천호대로		0.033	0.6	0.004	37	26
20160807	금천구	0.027	0.036	0.4	0.004	31	22
20160807	동작구	0.022	0.039	0.3	0.004	21	13
20160807	한강대로	0.049	0.031	0.5	0.005	46	32
20160807	종로구	0.018	0.035	0.3	0.005	33	25
20160807	성동구	0.027	0.03	0.4	0.006	39	27
20160807	노원구	0.016	0.042	0.4	0.006	33	28
20160807	강남대로	0.061	0.022	0.6	0.005	46	30
20160807	신촌로	0.048	0.014	0.8	0.005	45	27
20160807	동대문구	0.017	0.036	0.5	0.005	36	26
20160807	공항대로	0.023	0.022	0.4	0.005	40	26
20160807	청계천로	0.036	0.007	0.3	0.007	31	26
20160807	동작대로	0.058	0.018	0.2	0.005	52	37
20160807	영등포로	0.049	0.019	0.4	0.007	39	25
20160807	강북구	0.019	0.051	0.4	0.003	38	31
20160807	송파구	0.029	0.036	0.5	0.004	37	28
20160807	서초구	0.019	0.041	0.5	0.004	28	25
20160807	광진구	0.027	0.038	0.7	0.004	36	23
20160807	성북구	0.02	0.038	0.5	0.005	47	31
20160807	관악구	0.022	0.043	0.3	0.006	37	26
20160807	도산대로	0.03	0.031	0.7	0.004	37	27
20160807	강변북로						
20160807	종로	0.026	0.029	0.2	0.004	33	22
20160807	화랑로	0.046	0.025	0.6	0.004	51	37
20160807	구로구	0.016	0.041	0.3	0.005	39	28
20160807	강서구	0.017	0.025	0.3	0.005	35	25
20160807	영등포구	0.021	0.054	0.3	0.004	41	26
20160807	용산구	0.022	0.037	0.4	0.004	35	26
20160807	양천구	0.02	0.043	0.4	0.004	30	20
20160806	강북구	0.029	0.062	0.5	0.003	51	38
20160806	청계천로	0.05	0.008	0.5	0.007	53	38
20160806	서초구	0.028	0.057	0.7	0.003	49	39
20160806	중랑구	0.031	0.045	0.5	0.005	60	39
20160806	성북구	0.034	0.043	0.7	0.004	67	43
20160806	동작대로	0.081	0.024	0.2	0.004	87	59
20160806	관악구	0.037	0.055	0.6	0.005	67	47
20160806	동작구	0.031	0.049	0.5	0.004	34	20
20160806	서대문구	0.022	0.049	0.4	0.003	61	32
20160806	강남구	0.032	0.051	0.5	0.004	66	44
20160806	신촌로	0.062	0.017	1.1	0.005	71	41
20160806	금천구	0.04	0.05	0.6	0.004	64	44
20160806	도산대로	0.041	0.046	0.9	0.003	66	44
20160806	강남대로	0.091	0.024	0.9	0.005	80	55
20160806	화랑로	0.067	0.028	0.8	0.004	67	39
20160806	도봉구	0.025	0.048	0.5	0.004	53	34
20160806	강서구	0.023	0.049	0.4	0.005	63	40
20160806	강동구	0.044	0.038	0.5	0.004	62	39
20160806	종로	0.042	0.032	0.4	0.004	49	31
20160806	종로구	0.027	0.041	0.4	0.004	55	41
20160806	동대문구	0.026	0.042	0.6	0.005	59	41
20160806	영등포구	0.029	0.057	0.5	0.003	72	44
20160806	광진구	0.034	0.05	0.9	0.004	59	28
20160806	정릉로	0.021	0.07	0.4	0.005	64	41
20160806	천호대로	0.043	0.04	0.7	0.004	49	35
20160806	한강대로	0.055	0.041	0.6	0.005	74	47
20160806	영등포로	0.068	0.023	0.6	0.007	69	42
20160806	마포구	0.025	0.062	0.8	0.004	58	42
20160806	강변북로	0.051	0.003	0.7	0.003	47	26
20160806	노원구	0.027	0.049	0.5	0.006	43	35
20160806	은평구	0.027	0.043	0.5	0.003	56	35
20160806	공항대로	0.007	0.026	0.6	0.005	68	42
20160806	송파구	0.039	0.039	0.6	0.004	56	39
20160806	성동구	0.033	0.041	0.5	0.006	60	38
20160806	중구		0.025	0.8	0.004	63	37
20160806	용산구	0.029	0.052	0.5	0.004	55	42
20160806	홍릉로	0.056	0.036	0.8	0.007	53	34
20160806	구로구	0.027	0.06	0.5	0.005	70	46
20160806	양천구	0.031	0.056	0.5	0.004	60	37
20160805	광진구	0.033	0.033	0.7	0.003	36	21
20160805	정릉로	0.032	0.025	0.4	0.005	47	37
20160805	영등포로	0.056	0.023	0.5	0.006	50	30
20160805	구로구	0.027	0.038	0.4	0.004	52	36
20160805	한강대로	0.057	0.033	0.6	0.005	55	33
20160805	송파구	0.038	0.032	0.5	0.003	36	23
20160805	중구	0.018	0.026	0.7	0.004	42	27
20160805	동작대로	0.084	0.02	0.7	0.004	72	52
20160805	강변북로	0.08	0.01	0.6	0.003	49	25
20160805	도봉구	0.027	0.048	0.4	0.003	37	24
20160805	은평구	0.027	0.033	0.4	0.004	41	24
20160805	서대문구	0.022	0.04	0.4	0.002	43	22
20160805	신촌로	0.055	0.014	1	0.004	52	30
20160805	용산구	0.027	0.041	0.4	0.004	38	26
20160805	도산대로	0.059	0.027	0.9	0.004	47	32
20160805	노원구	0.023	0.041	0.4	0.006	25	19
20160805	공항대로	0.02	0.02	0.7	0.005	65	36
20160805	중랑구	0.025	0.033	0.4	0.005	40	24
20160805	화랑로	0.063	0.02	0.8	0.004	48	24
20160805	강서구	0.025	0.039	0.4	0.005	48	32
